point_id,Year,Week_Number,Week_Start,Week_End,Rainfall_GSMaP,GSMaP_Image_Count
P039,2018,34,2018-08-20,2018-08-27,100.66470972448587,168
P039,2018,35,2018-08-27,2018-09-03,24.813231982290745,168
P039,2018,36,2018-09-03,2018-09-10,27.05532655119896,168
P039,2018,37,2018-09-10,2018-09-17,0.3725209981203079,168
P039,2018,38,2018-09-17,2018-09-24,53.03516747057438,168
P039,2018,39,2018-09-24,2018-10-01,9.116101935505869,168
P039,2018,40,2018-10-01,2018-10-08,0.0,168
P039,2018,41,2018-10-08,2018-10-15,0.0,168
P039,2018,42,2018-10-15,2018-10-22,0.0,168
P039,2018,43,2018-10-22,2018-10-29,0.0,168
P039,2018,44,2018-10-29,2018-11-05,0.0,168
P039,2018,45,2018-11-05,2018-11-12,0.0,168
P039,2018,46,2018-11-12,2018-11-19,0.0,168
P039,2018,47,2018-11-19,2018-11-26,0.0,168
P039,2018,48,2018-11-26,2018-12-03,0.0,168
P039,2018,49,2018-12-03,2018-12-10,2.055607922375202,168
P039,2018,50,2018-12-10,2018-12-17,8.90719173103571,168
P039,2018,51,2018-12-17,2018-12-24,11.671184048056602,168
P039,2018,52,2018-12-24,2018-12-31,0.0,168
P039,2019,1,2019-01-01,2019-01-08,0.0,168
P039,2019,2,2019-01-08,2019-01-15,0.0,168
P039,2019,3,2019-01-15,2019-01-22,0.0,168
P039,2019,4,2019-01-22,2019-01-29,37.16938410699368,168
P039,2019,5,2019-01-29,2019-02-05,0.0,168
P039,2019,6,2019-02-05,2019-02-12,0.0,168
P039,2019,7,2019-02-12,2019-02-19,4.678074724972248,168
P039,2019,8,2019-02-19,2019-02-26,0.0,168
P039,2019,9,2019-02-26,2019-03-05,0.0,168
P039,2019,10,2019-03-05,2019-03-12,0.0,168
P039,2019,11,2019-03-12,2019-03-19,0.0,168
P039,2019,12,2019-03-19,2019-03-26,1.7338642105460167,168
P039,2019,13,2019-03-26,2019-04-02,0.0,168
P039,2019,14,2019-04-02,2019-04-09,0.0,168
P039,2019,15,2019-04-09,2019-04-16,0.3883422017097473,168
P039,2019,16,2019-04-16,2019-04-23,0.5899724885821342,168
P039,2019,17,2019-04-23,2019-04-30,0.0,168
P039,2019,18,2019-04-30,2019-05-07,0.0,168
P039,2019,19,2019-05-07,2019-05-14,0.0,168
P039,2019,20,2019-05-14,2019-05-21,0.0,168
P039,2019,21,2019-05-21,2019-05-28,0.4203075170516968,168
P039,2019,22,2019-05-28,2019-06-04,8.282045185565948,168
P039,2019,23,2019-06-04,2019-06-11,0.0,168
P039,2019,24,2019-06-11,2019-06-18,4.002586543560028,168
P039,2019,25,2019-06-18,2019-06-25,51.8369846791029,168
P039,2019,26,2019-06-25,2019-07-02,88.35568674653769,168
P039,2019,27,2019-07-02,2019-07-09,69.17020119726658,168
P039,2019,28,2019-07-09,2019-07-16,31.6540442109108,168
P039,2019,29,2019-07-16,2019-07-23,8.816603183746338,168
P039,2019,30,2019-07-23,2019-07-30,249.2066965028644,168
P039,2019,31,2019-07-30,2019-08-06,144.45294922590256,168
P039,2019,32,2019-08-06,2019-08-13,97.66778645664454,168
P039,2019,33,2019-08-13,2019-08-20,103.2956272661686,168
P039,2019,34,2019-08-20,2019-08-27,94.8461091518402,168
P039,2019,35,2019-08-27,2019-09-03,76.46408911049366,168
P039,2019,36,2019-09-03,2019-09-10,123.8073398321867,168
P039,2019,37,2019-09-10,2019-09-17,48.948588497936726,168
P039,2019,38,2019-09-17,2019-09-24,75.03147891163826,168
P039,2019,39,2019-09-24,2019-10-01,101.35333213210106,168
P039,2019,40,2019-10-01,2019-10-08,2.9656829237937927,168
P039,2019,41,2019-10-08,2019-10-15,8.903604716062546,168
P039,2019,42,2019-10-15,2019-10-22,41.99731434881687,168
P039,2019,43,2019-10-22,2019-10-29,50.828293442726135,168
P039,2019,44,2019-10-29,2019-11-05,8.840822458267212,168
P039,2019,45,2019-11-05,2019-11-12,0.0,168
P039,2019,46,2019-11-12,2019-11-19,0.0,168
P039,2019,47,2019-11-19,2019-11-26,0.0,168
P039,2019,48,2019-11-26,2019-12-03,0.0,168
P039,2019,49,2019-12-03,2019-12-10,0.0,168
P039,2019,50,2019-12-10,2019-12-17,0.0,168
P039,2019,51,2019-12-17,2019-12-24,0.0,168
P039,2019,52,2019-12-24,2019-12-31,0.0,168
P039,2020,1,2020-01-01,2020-01-08,12.64117918908596,168
P039,2020,2,2020-01-08,2020-01-15,0.0,168
P039,2020,3,2020-01-15,2020-01-22,0.0,168
P039,2020,4,2020-01-22,2020-01-29,0.0,168
P039,2020,5,2020-01-29,2020-02-05,0.0,168
P039,2020,6,2020-02-05,2020-02-12,4.878052569925785,168
P039,2020,7,2020-02-12,2020-02-19,0.0,168
P039,2020,8,2020-02-19,2020-02-26,0.0,168
P039,2020,9,2020-02-26,2020-03-04,0.0,168
P039,2020,10,2020-03-04,2020-03-11,9.023339301347733,168
P039,2020,11,2020-03-11,2020-03-18,4.152683712542057,168
P039,2020,12,2020-03-18,2020-03-25,3.3434346467256546,168
P039,2020,13,2020-03-25,2020-04-01,10.860347375273705,168
P039,2020,14,2020-04-01,2020-04-08,5.162656091153622,168
P039,2020,15,2020-04-08,2020-04-15,0.0,168
P039,2020,16,2020-04-15,2020-04-22,0.0,168
P039,2020,17,2020-04-22,2020-04-29,2.523267023265362,168
P039,2020,18,2020-04-29,2020-05-06,0.0,168
P039,2020,19,2020-05-06,2020-05-13,20.337930880486965,168
P039,2020,20,2020-05-13,2020-05-20,11.025846645236015,168
P039,2020,21,2020-05-20,2020-05-27,0.0,168
P039,2020,22,2020-05-27,2020-06-03,43.79981462657452,168
P039,2020,23,2020-06-03,2020-06-10,12.76545836776495,168
P039,2020,24,2020-06-10,2020-06-17,149.4525899514556,168
P039,2020,25,2020-06-17,2020-06-24,37.1707299053669,168
P039,2020,26,2020-06-24,2020-07-01,23.9759424328804,168
P039,2020,27,2020-07-01,2020-07-08,114.40612918138504,168
P039,2020,28,2020-07-08,2020-07-15,115.58597786724567,168
P039,2020,29,2020-07-15,2020-07-22,115.62442391365768,168
P039,2020,30,2020-07-22,2020-07-29,128.7986932247877,168
P039,2020,31,2020-07-29,2020-08-05,53.16161790490151,168
P039,2020,32,2020-08-05,2020-08-12,65.47898635268211,168
P039,2020,33,2020-08-12,2020-08-19,121.2125879600644,168
P039,2020,34,2020-08-19,2020-08-26,89.79896432906389,168
P039,2020,35,2020-08-26,2020-09-02,33.904471933841705,168
P039,2020,36,2020-09-02,2020-09-09,27.605674602091312,168
P039,2020,37,2020-09-09,2020-09-16,42.01467037200928,168
P039,2020,38,2020-09-16,2020-09-23,63.813104301691055,168
P039,2020,39,2020-09-23,2020-09-30,19.867738492786884,168
P039,2020,40,2020-09-30,2020-10-07,0.1252032071352005,168
P039,2020,41,2020-10-07,2020-10-14,47.658413141965866,168
P039,2020,42,2020-10-14,2020-10-21,11.386739410459995,168
P039,2020,43,2020-10-21,2020-10-28,0.0,168
P039,2020,44,2020-10-28,2020-11-04,0.0,168
P039,2020,45,2020-11-04,2020-11-11,0.0,168
P039,2020,46,2020-11-11,2020-11-18,0.0,168
P039,2020,47,2020-11-18,2020-11-25,0.0,168
P039,2020,48,2020-11-25,2020-12-02,0.4532229676842689,168
P039,2020,49,2020-12-02,2020-12-09,0.0,168
P039,2020,50,2020-12-09,2020-12-16,0.0,168
P039,2020,51,2020-12-16,2020-12-23,0.0,168
P039,2020,52,2020-12-23,2020-12-30,0.0,168
P039,2021,1,2021-01-01,2021-01-08,0.2099613174796104,168
P039,2021,2,2021-01-08,2021-01-15,0.0,168
P039,2021,3,2021-01-15,2021-01-22,0.0,168
P039,2021,4,2021-01-22,2021-01-29,0.0,168
P039,2021,5,2021-01-29,2021-02-05,0.0,168
P039,2021,6,2021-02-05,2021-02-12,0.0,168
P039,2021,7,2021-02-12,2021-02-19,1.7860216796398165,168
P039,2021,8,2021-02-19,2021-02-26,1.0344200134277344,168
P039,2021,9,2021-02-26,2021-03-05,0.0,168
P039,2021,10,2021-03-05,2021-03-12,0.0,168
P039,2021,11,2021-03-12,2021-03-19,0.0,168
P039,2021,12,2021-03-19,2021-03-26,0.0,168
P039,2021,13,2021-03-26,2021-04-02,0.0,168
P039,2021,14,2021-04-02,2021-04-09,0.0,168
P039,2021,15,2021-04-09,2021-04-16,5.291048586368561,168
P039,2021,16,2021-04-16,2021-04-23,0.1046487167477607,168
P039,2021,17,2021-04-23,2021-04-30,2.105592370033264,168
P039,2021,18,2021-04-30,2021-05-07,7.989987283945084,168
P039,2021,19,2021-05-07,2021-05-14,10.97559916973114,168
P039,2021,20,2021-05-14,2021-05-21,5.184847436845303,168
P039,2021,21,2021-05-21,2021-05-28,0.0,168
P039,2021,22,2021-05-28,2021-06-04,6.574018344283104,168
P039,2021,23,2021-06-04,2021-06-11,44.997940964996815,168
P039,2021,24,2021-06-11,2021-06-18,141.9265179336071,168
P039,2021,25,2021-06-18,2021-06-25,25.34023992717266,168
P039,2021,26,2021-06-25,2021-07-02,88.96281518042088,168
P039,2021,27,2021-07-02,2021-07-09,65.77084141969681,168
P039,2021,28,2021-07-09,2021-07-16,70.09861323982477,168
P039,2021,29,2021-07-16,2021-07-23,167.9289490059018,168
P039,2021,30,2021-07-23,2021-07-30,36.06213015317917,168
P039,2021,31,2021-07-30,2021-08-06,19.84227917343378,168
P039,2021,32,2021-08-06,2021-08-13,7.925833381712437,168
P039,2021,33,2021-08-13,2021-08-20,79.14850536733866,168
P039,2021,34,2021-08-20,2021-08-27,7.531647235155106,168
P039,2021,35,2021-08-27,2021-09-03,64.30497935414314,168
P039,2021,36,2021-09-03,2021-09-10,130.4762618765235,168
P039,2021,37,2021-09-10,2021-09-17,59.47494008392096,168
P039,2021,38,2021-09-17,2021-09-24,105.60796827822924,168
P039,2021,39,2021-09-24,2021-10-01,54.79270292818546,168
P039,2021,40,2021-10-01,2021-10-08,7.049627989530563,168
P039,2021,41,2021-10-08,2021-10-15,1.905390113592148,168
P039,2021,42,2021-10-15,2021-10-22,24.71897641569376,168
P039,2021,43,2021-10-22,2021-10-29,0.0,168
P039,2021,44,2021-10-29,2021-11-05,0.4079960957169533,168
P039,2021,45,2021-11-05,2021-11-12,0.0,168
P039,2021,46,2021-11-12,2021-11-19,15.02768486738205,168
P039,2021,47,2021-11-19,2021-11-26,7.586484804749489,168
P039,2021,48,2021-11-26,2021-12-03,0.0,168
P039,2021,49,2021-12-03,2021-12-10,0.0,168
P039,2021,50,2021-12-10,2021-12-17,0.0,168
P039,2021,51,2021-12-17,2021-12-24,0.0,168
P039,2021,52,2021-12-24,2021-12-31,16.444629579782486,168
P039,2022,1,2022-01-01,2022-01-08,0.0,168
P039,2022,2,2022-01-08,2022-01-15,57.601445600390434,168
P039,2022,3,2022-01-15,2022-01-22,163.10984551906586,168
P039,2022,4,2022-01-22,2022-01-29,0.0,168
P039,2022,5,2022-01-29,2022-02-05,0.0,168
P039,2022,6,2022-02-05,2022-02-12,0.0,168
P039,2022,7,2022-02-12,2022-02-19,0.0,168
P039,2022,8,2022-02-19,2022-02-26,0.0,168
P039,2022,9,2022-02-26,2022-03-05,0.0,168
P039,2022,10,2022-03-05,2022-03-12,0.0,168
P039,2022,11,2022-03-12,2022-03-19,0.0,168
P039,2022,12,2022-03-19,2022-03-26,0.0,168
P039,2022,13,2022-03-26,2022-04-02,0.0,168
P039,2022,14,2022-04-02,2022-04-09,0.0,168
P039,2022,15,2022-04-09,2022-04-16,0.0,168
P039,2022,16,2022-04-16,2022-04-23,0.0,168
P039,2022,17,2022-04-23,2022-04-30,0.0,168
P039,2022,18,2022-04-30,2022-05-07,4.11883220076561,168
P039,2022,19,2022-05-07,2022-05-14,0.0,168
P039,2022,20,2022-05-14,2022-05-21,8.562465533614159,168
P039,2022,21,2022-05-21,2022-05-28,3.4963518604636192,168
P039,2022,22,2022-05-28,2022-06-04,0.5017745271325111,168
P039,2022,23,2022-06-04,2022-06-11,8.263293117284775,168
P039,2022,24,2022-06-11,2022-06-18,39.62852883338928,168
P039,2022,25,2022-06-18,2022-06-25,76.20563203841448,168
P039,2022,26,2022-06-25,2022-07-02,35.97357951104641,168
P039,2022,27,2022-07-02,2022-07-09,146.9197080731392,168
P039,2022,28,2022-07-09,2022-07-16,445.4322245270014,168
P039,2022,29,2022-07-16,2022-07-23,106.20975936949252,168
P039,2022,30,2022-07-23,2022-07-30,94.82517237216234,168
P039,2022,31,2022-07-30,2022-08-06,33.60444112867117,168
P039,2022,32,2022-08-06,2022-08-13,256.37395429611206,168
P039,2022,33,2022-08-13,2022-08-20,118.71753995865583,168
P039,2022,34,2022-08-20,2022-08-27,10.922952808439732,168
P039,2022,35,2022-08-27,2022-09-03,19.299466975033283,168
P039,2022,36,2022-09-03,2022-09-10,102.55277955532074,168
P039,2022,37,2022-09-10,2022-09-17,79.31306870281696,168
P039,2022,38,2022-09-17,2022-09-24,43.37815062701702,168
P039,2022,39,2022-09-24,2022-10-01,14.72904148697853,168
P039,2022,40,2022-10-01,2022-10-08,5.105772919952869,168
P039,2022,41,2022-10-08,2022-10-15,16.541637912392616,168
P039,2022,42,2022-10-15,2022-10-22,29.02224536240101,168
P039,2022,43,2022-10-22,2022-10-29,0.0,168
P039,2022,44,2022-10-29,2022-11-05,0.0,168
P039,2022,45,2022-11-05,2022-11-12,0.0,168
P039,2022,46,2022-11-12,2022-11-19,0.0,168
P039,2022,47,2022-11-19,2022-11-26,0.0,168
P039,2022,48,2022-11-26,2022-12-03,0.0,168
P039,2022,49,2022-12-03,2022-12-10,0.0,168
P039,2022,50,2022-12-10,2022-12-17,0.6600977778434753,168
P039,2022,51,2022-12-17,2022-12-24,0.0,168
P039,2022,52,2022-12-24,2022-12-31,0.0,168
P039,2023,1,2023-01-01,2023-01-08,0.0,168
P039,2023,2,2023-01-08,2023-01-15,0.0,168
P039,2023,3,2023-01-15,2023-01-22,0.0,168
P039,2023,4,2023-01-22,2023-01-29,0.0,168
P039,2023,5,2023-01-29,2023-02-05,0.0,168
P039,2023,6,2023-02-05,2023-02-12,0.0,168
P039,2023,7,2023-02-12,2023-02-19,0.0,168
P039,2023,8,2023-02-19,2023-02-26,0.0,168
P039,2023,9,2023-02-26,2023-03-05,0.0,168
P039,2023,10,2023-03-05,2023-03-12,0.0,168
P039,2023,11,2023-03-12,2023-03-19,14.547252342104912,168
P039,2023,12,2023-03-19,2023-03-26,4.518625266849995,168
P039,2023,13,2023-03-26,2023-04-02,1.526929892599583,168
P039,2023,14,2023-04-02,2023-04-09,0.0,168
P039,2023,15,2023-04-09,2023-04-16,0.0,168
P039,2023,16,2023-04-16,2023-04-23,10.904486879706385,168
P039,2023,17,2023-04-23,2023-04-30,19.36682705581188,168
P039,2023,18,2023-04-30,2023-05-07,84.70359512418509,168
P039,2023,19,2023-05-07,2023-05-14,0.0,168
P039,2023,20,2023-05-14,2023-05-21,0.0,168
P039,2023,21,2023-05-21,2023-05-28,0.5806398093700409,168
P039,2023,22,2023-05-28,2023-06-04,18.07038316875696,168
P039,2023,23,2023-06-04,2023-06-11,4.993111200630665,168
P039,2023,24,2023-06-11,2023-06-18,0.0,168
P039,2023,25,2023-06-18,2023-06-25,18.75257270038128,168
P039,2023,26,2023-06-25,2023-07-02,66.78395265340805,168
P039,2023,27,2023-07-02,2023-07-09,156.12452147156,168
P039,2023,28,2023-07-09,2023-07-16,149.18198888748884,168
P039,2023,29,2023-07-16,2023-07-23,247.2071216478944,168
P039,2023,30,2023-07-23,2023-07-30,247.5400543436408,168
P039,2023,31,2023-07-30,2023-08-06,48.11833337694407,168
P039,2023,32,2023-08-06,2023-08-13,0.5920561924576759,168
P039,2023,33,2023-08-13,2023-08-20,111.8416797965765,168
P039,2023,34,2023-08-20,2023-08-27,35.90655656903982,168
P039,2023,35,2023-08-27,2023-09-03,2.3455451875925064,168
P039,2023,36,2023-09-03,2023-09-10,114.53362762182952,168
P039,2023,37,2023-09-10,2023-09-17,39.890676349401474,168
P039,2023,38,2023-09-17,2023-09-24,89.11634778231382,168
P039,2023,39,2023-09-24,2023-10-01,29.368487492203712,168
P039,2023,40,2023-10-01,2023-10-08,15.989764153957369,168
P039,2023,41,2023-10-08,2023-10-15,0.0,168
P039,2023,42,2023-10-15,2023-10-22,0.0,168
P039,2023,43,2023-10-22,2023-10-29,0.0,168
P039,2023,44,2023-10-29,2023-11-05,0.0,168
P039,2023,45,2023-11-05,2023-11-12,0.0,168
P039,2023,46,2023-11-12,2023-11-19,0.0,168
P039,2023,47,2023-11-19,2023-11-26,0.1278155297040939,168
P039,2023,48,2023-11-26,2023-12-03,16.471161380410194,168
P039,2023,49,2023-12-03,2023-12-10,9.784947954118252,168
P039,2023,50,2023-12-10,2023-12-17,0.0,168
P039,2023,51,2023-12-17,2023-12-24,0.0,168
P039,2023,52,2023-12-24,2023-12-31,0.0,168
P039,2024,1,2024-01-01,2024-01-08,0.0,168
P039,2024,2,2024-01-08,2024-01-15,0.0,168
P039,2024,3,2024-01-15,2024-01-22,0.0,168
P039,2024,4,2024-01-22,2024-01-29,0.0,168
P039,2024,5,2024-01-29,2024-02-05,2.5231668800115585,168
P039,2024,6,2024-02-05,2024-02-12,0.3280210867524147,168
P039,2024,7,2024-02-12,2024-02-19,0.0,168
P039,2024,8,2024-02-19,2024-02-26,0.0,168
P039,2024,9,2024-02-26,2024-03-04,0.0,168
P039,2024,10,2024-03-04,2024-03-11,0.0,168
P039,2024,11,2024-03-11,2024-03-18,0.0,168
P039,2024,12,2024-03-18,2024-03-25,10.429042384028437,168
P039,2024,13,2024-03-25,2024-04-01,0.0,168
P039,2024,14,2024-04-01,2024-04-08,2.988764949142933,168
P039,2024,15,2024-04-08,2024-04-15,11.746246330440044,168
P039,2024,16,2024-04-15,2024-04-22,0.0,168
P039,2024,17,2024-04-22,2024-04-29,3.043869875371456,168
P039,2024,18,2024-04-29,2024-05-06,1.2992664724588394,168
P039,2024,19,2024-05-06,2024-05-13,32.500091165304184,168
P039,2024,20,2024-05-13,2024-05-20,23.530574426054955,168
P039,2024,21,2024-05-20,2024-05-27,3.840497776865959,168
P039,2024,22,2024-05-27,2024-06-03,0.7882759049534798,168
P039,2024,23,2024-06-03,2024-06-10,11.919113956391811,168
P039,2024,24,2024-06-10,2024-06-17,4.649297758936882,168
P039,2024,25,2024-06-17,2024-06-24,64.53282026201487,168
P039,2024,26,2024-06-24,2024-07-01,104.0631849616766,168
P039,2024,27,2024-07-01,2024-07-08,97.65939898788928,168
P039,2024,28,2024-07-08,2024-07-15,131.93058270961046,168
P039,2024,29,2024-07-15,2024-07-22,310.15937746316195,168
P039,2024,30,2024-07-22,2024-07-29,232.93489088863132,168
P039,2024,31,2024-07-29,2024-08-05,73.38195041567087,168
P039,2024,32,2024-08-05,2024-08-12,43.10359489172697,168
P039,2024,33,2024-08-12,2024-08-19,24.797735080122948,168
P039,2024,34,2024-08-19,2024-08-26,89.12045556306839,168
P039,2024,35,2024-08-26,2024-09-02,75.62527902424335,168
P039,2024,36,2024-09-02,2024-09-09,22.97304406762123,168
P039,2024,37,2024-09-09,2024-09-16,50.61504985392094,168
P039,2024,38,2024-09-16,2024-09-23,11.050048753619194,168
P039,2024,39,2024-09-23,2024-09-30,57.17242293059826,168
P039,2024,40,2024-09-30,2024-10-07,4.952739864587784,168
P039,2024,41,2024-10-07,2024-10-14,31.772594541311264,168
P039,2024,42,2024-10-14,2024-10-21,4.982274867594242,168
P039,2024,43,2024-10-21,2024-10-28,0.3128407746553421,168
P039,2024,44,2024-10-28,2024-11-04,1.2695659920573237,168
P039,2024,45,2024-11-04,2024-11-11,0.0,168
P039,2024,46,2024-11-11,2024-11-18,0.0,168
P039,2024,47,2024-11-18,2024-11-25,0.0,168
P039,2024,48,2024-11-25,2024-12-02,0.0,168
P039,2024,49,2024-12-02,2024-12-09,5.889007613062859,168
P039,2024,50,2024-12-09,2024-12-16,0.0,168
P039,2024,51,2024-12-16,2024-12-23,0.0,168
P039,2024,52,2024-12-23,2024-12-30,0.1301801651716232,168
P039,2025,1,2025-01-01,2025-01-08,0.0,168
P039,2025,2,2025-01-08,2025-01-15,0.0,168
P039,2025,3,2025-01-15,2025-01-22,0.0,168
P039,2025,4,2025-01-22,2025-01-29,0.0,168
P039,2025,5,2025-01-29,2025-02-05,0.0,168
P039,2025,6,2025-02-05,2025-02-12,0.0,168
P039,2025,7,2025-02-12,2025-02-19,0.0,168
P039,2025,8,2025-02-19,2025-02-26,0.0,168
P039,2025,9,2025-02-26,2025-03-05,0.0,168
P039,2025,10,2025-03-05,2025-03-12,0.0,168
P039,2025,11,2025-03-12,2025-03-19,0.0,168
P039,2025,12,2025-03-19,2025-03-26,2.2607582956552505,168
P039,2025,13,2025-03-26,2025-04-02,0.0,168
P039,2025,14,2025-04-02,2025-04-09,0.5513286143541336,168
P039,2025,15,2025-04-09,2025-04-16,0.0,168
P039,2025,16,2025-04-16,2025-04-23,0.2159522771835327,168
P039,2025,17,2025-04-23,2025-04-30,2.153924934566021,168
P039,2025,18,2025-04-30,2025-05-07,14.05536748468876,168
P039,2025,19,2025-05-07,2025-05-14,6.051955759525299,168
P039,2025,20,2025-05-14,2025-05-21,3.3734226375818253,168
P039,2025,21,2025-05-21,2025-05-28,89.27158377319574,168
P039,2025,22,2025-05-28,2025-06-04,6.293904609978199,168
P039,2025,23,2025-06-04,2025-06-11,43.79252523928881,168
P039,2025,24,2025-06-11,2025-06-18,20.858734540641308,168
P039,2025,25,2025-06-18,2025-06-25,60.71755566447973,168
P039,2025,26,2025-06-25,2025-07-02,96.44375064969064,168
P039,2025,27,2025-07-02,2025-07-09,169.6152282655239,168
P039,2025,28,2025-07-09,2025-07-16,27.53630205988884,168
P039,2025,29,2025-07-16,2025-07-23,77.78806355595589,168
P039,2025,30,2025-07-23,2025-07-30,170.64169181883335,168
P039,2025,31,2025-07-30,2025-08-06,7.428282223641872,168
P039,2025,32,2025-08-06,2025-08-13,88.69852436333895,168
P039,2025,33,2025-08-13,2025-08-20,229.0405748784542,168
P039,2025,34,2025-08-20,2025-08-27,34.45141916722059,168
P039,2025,35,2025-08-27,2025-09-03,96.1995202600956,168
P039,2025,36,2025-09-03,2025-09-10,49.20273631066084,168
P039,2025,37,2025-09-10,2025-09-17,102.56932935118677,168
P039,2025,38,2025-09-17,2025-09-24,27.230188570916653,168
P039,2025,39,2025-09-24,2025-10-01,127.96711434423923,168
P039,2025,40,2025-10-01,2025-10-08,35.75290500372648,168
P039,2025,41,2025-10-08,2025-10-15,0.2845088839530945,168
P039,2025,42,2025-10-15,2025-10-22,0.0,168
P039,2025,43,2025-10-22,2025-10-29,16.477185294032097,168
P039,2025,44,2025-10-29,2025-11-05,67.92389617860317,168
P039,2025,45,2025-11-05,2025-11-12,0.0,168
P039,2025,46,2025-11-12,2025-11-19,0.0,168
P039,2025,47,2025-11-19,2025-11-26,0.0,168
P039,2025,48,2025-11-26,2025-12-03,0.0,168
P039,2025,49,2025-12-03,2025-12-10,0.0,168
P039,2025,50,2025-12-10,2025-12-17,0.0,168
P039,2025,51,2025-12-17,2025-12-24,0.0,168
P039,2025,52,2025-12-24,2025-12-31,0.0,168
P040,2017,1,2017-01-01,2017-01-08,0.0,168
P040,2017,2,2017-01-08,2017-01-15,0.0,168
P040,2017,3,2017-01-15,2017-01-22,0.0,168
P040,2017,4,2017-01-22,2017-01-29,0.0,168
P040,2017,5,2017-01-29,2017-02-05,0.0,168
P040,2017,6,2017-02-05,2017-02-12,0.0,168
P040,2017,7,2017-02-12,2017-02-19,0.0,168
P040,2017,8,2017-02-19,2017-02-26,0.0,168
P040,2017,9,2017-02-26,2017-03-05,0.0,168
P040,2017,10,2017-03-05,2017-03-12,10.39349289983511,168
P040,2017,11,2017-03-12,2017-03-19,11.288196817040443,168
P040,2017,12,2017-03-19,2017-03-26,0.0,168
P040,2017,13,2017-03-26,2017-04-02,0.0,168
P040,2017,14,2017-04-02,2017-04-09,0.0,168
P040,2017,15,2017-04-09,2017-04-16,0.0,168
P040,2017,16,2017-04-16,2017-04-23,0.0,168
P040,2017,17,2017-04-23,2017-04-30,0.0,168
P040,2017,18,2017-04-30,2017-05-07,0.0,168
P040,2017,19,2017-05-07,2017-05-14,15.205521643161774,168
P040,2017,20,2017-05-14,2017-05-21,4.161031782627106,168
P040,2017,21,2017-05-21,2017-05-28,3.23067244887352,168
P040,2017,22,2017-05-28,2017-06-04,22.87534738332033,168
P040,2017,23,2017-06-04,2017-06-11,29.796047173440456,168
P040,2017,24,2017-06-11,2017-06-18,46.42268495261669,168
P040,2017,25,2017-06-18,2017-06-25,52.15491783618927,168
P040,2017,26,2017-06-25,2017-07-02,92.31877556443214,168
P040,2017,27,2017-07-02,2017-07-09,33.35533954203129,168
P040,2017,28,2017-07-09,2017-07-16,78.58253954350948,168
P040,2017,29,2017-07-16,2017-07-23,152.381592489779,168
P040,2017,30,2017-07-23,2017-07-30,22.92778629809618,168
P040,2017,31,2017-07-30,2017-08-06,3.339389353990555,168
P040,2017,32,2017-08-06,2017-08-13,64.08765599131584,168
P040,2017,33,2017-08-13,2017-08-20,72.94009502977133,168
P040,2017,34,2017-08-20,2017-08-27,16.373364485800266,168
P040,2017,35,2017-08-27,2017-09-03,62.126121923327446,168
P040,2017,36,2017-09-03,2017-09-10,29.8024263381958,168
P040,2017,37,2017-09-10,2017-09-17,26.20575176179409,168
P040,2017,38,2017-09-17,2017-09-24,42.587701223790646,168
P040,2017,39,2017-09-24,2017-10-01,12.961334079504011,168
P040,2017,40,2017-10-01,2017-10-08,27.621893271803856,168
